subj,trial,condition,target,respond,error,trial_duration_msec,reproduction_duration_msec,fb,fb_true,fb_offset,fb_time,GoodTrial
17,109,FB,5.23519,5.170542,-0.06464815,14843.7,8744.40000000002,1.7979449,2.617595,-0.8196501,,1
17,110,FB,7.243033,8.094864,0.8518305,25302.5,16423.4,4.4724337,3.6215165,0.8509172,,1
17,111,FB,2.672721,3.373448,0.7007272,9711,5855.20000000001,2.0692076,1.3363605,0.7328471,,1
17,112,FB,6.99822,7.042649,0.04442835,18527.0000000001,10202.9,3.3079496,3.49911,-0.1911604,,1
17,113,FB,4.95612,4.410837,-0.5452828,13519.2,7238.39999999997,1.6172805,2.47806,-0.8607795,,1
17,114,FB,6.413377,6.545358,0.1319814,19458.6,11035.5,3.2066885,3.2066885,0,,1
17,115,FB,5.209416,6.04592,0.836504,15437.3,8390.40000000002,2.604708,2.604708,-0,,1
17,116,FB,7.235523,6.943145,-0.2923779,18825.6,9745.5,2.9752506,3.6177615,-0.6425109,,1
17,117,FB,7.051111,6.82356,-0.227551,17658.2,9568.40000000002,3.1500881,3.5255555,-0.3754674,,1
17,118,FB,7.281082,6.977787,-0.3032947,18535.8,9624.20000000001,3.4129769,3.640541,-0.2275641,,1
17,119,FB,2.703331,3.901057,1.197726,10691.6,6903.09999999998,1.8593309,1.3516655,0.5076654,,1
17,120,FB,6.859734,6.898478,0.03874445,18269.7000000001,9712.30000000005,3.429867,3.429867,0,,1
17,121,FB,3.797513,4.461308,0.6637955,11394.3,6694.5,1.84175014,1.8987565,-0.05700636,,1
17,122,FB,2.514551,3.875945,1.361394,10400.2,6579.19999999995,2.01481,1.2572755,0.7575345,,1
17,123,FB,2.675249,3.090333,0.4150848,9302.49999999988,5124.39999999991,1.3376245,1.3376245,-0,,1
17,124,FB,2.272723,3.111914,0.8391914,8791.09999999998,5480.09999999998,1.1363615,1.1363615,-0,,1
17,125,FB,4.919851,4.280835,-0.6390162,13025.6,6803.40000000002,1.3251555,2.4599255,-1.13477,,1
17,126,FB,4.676771,5.487443,0.8106718,14925.4,9203.20000000007,2.3383855,2.3383855,-0,,1
17,127,FB,7.234285,6.479095,-0.7551899,18065.3,9214.5,2.5295705,3.6171425,-1.087572,,1
17,128,FB,3.376449,4.538603,1.162154,11369.9,7235.90000000002,2.7643995,1.6882245,1.076175,,1
17,129,FB,6.890379,7.049794,0.1594143,18450.1,9536.30000000005,3.4451895,3.4451895,0,,1
17,130,FB,3.574768,3.467485,-0.1072822,10669.9,6058.90000000002,0.762418,1.787384,-1.024966,,1
17,131,FB,6.971404,6.095348,-0.8760552,18806.1,9903.19999999995,3.485702,3.485702,0,,1
17,132,FB,2.034179,2.844954,0.810775,7291.10000000009,4258.40000000002,1.7568802,1.0170895,0.7397907,,1
17,133,FB,2.681875,1.994528,-0.6873471,7548.59999999998,3814.59999999998,0.1694735,1.3409375,-1.171464,,1
17,134,FB,7.637649,8.561098,0.9234495,21726.6000000001,12036,4.8359995,3.8188245,1.017175,,1
17,135,FB,4.972881,5.238126,0.265245,13801,7211,2.3331464,2.4864405,-0.1532941,,1
17,136,FB,6.544828,6.333831,-0.2109971,16869,8991,2.6861829,3.272414,-0.5862311,,1
17,137,FB,3.961884,4.021001,0.05911684,12413,6856,2.1036138,1.980942,0.1226718,,1
17,138,FB,3.252608,3.790256,0.5376482,11002,6191,0.9401167,1.626304,-0.6861873,,1
17,139,FB,5.449022,5.854792,0.4057693,15116,8269,2.4231692,2.724511,-0.3013418,,1
17,140,FB,6.00461,5.955965,-0.04864502,17237,9970,2.4815676,3.002305,-0.5207374,,1
17,141,FB,2.740481,3.193239,0.4527574,10347,6848,0.8413826,1.3702405,-0.5288579,,1
17,142,FB,4.213911,4.876212,0.6623015,14147,7681,2.9131803,2.1069555,0.8062248,,1
17,143,FB,6.316869,7.090849,0.7739801,17802,9678,4.2902625,3.1584345,1.131828,,1
17,144,FB,6.912512,6.045047,-0.867465,16514,8269,2.5812515,3.456256,-0.8750045,,1
17,145,FB,5.592586,4.691026,-0.9015594,14925,7790,1.325992,2.796293,-1.470301,,1
17,146,FB,4.113199,2.953611,-1.159588,10214,4858,0.7926745,2.0565995,-1.263925,,1
17,147,FB,7.301716,6.948079,-0.3536377,19261,10137,3.3129428,3.650858,-0.3379152,,1
17,148,FB,7.017663,6.60808,-0.4095821,18259,9602,3.6643226,3.5088315,0.1554911,,1
17,149,FB,5.260821,6.118325,0.8575034,15225,8436,3.0549795,2.6304105,0.424569,,1
17,150,noFB,3.770657,5.201666,1.431009,14402,9545,0,0,0,0,1
17,151,noFB,4.775423,4.945375,0.1699524,13316,7536,0,0,0,0,1
17,152,noFB,6.240319,6.102273,-0.1380458,17051,9293,0,0,0,0,1
17,153,noFB,2.474927,3.4349,0.9599729,9790,6103,0,0,0,0,1
17,154,noFB,2.814599,3.431622,0.6170228,10181,6302,0,0,0,0,1
17,155,noFB,6.483537,5.876399,-0.6071382,16968,8889,0,0,0,0,1
17,156,noFB,6.355333,7.078405,0.7230716,18965,10946,0,0,0,0,1
17,157,noFB,5.310542,5.899922,0.5893807,16592,9802,0,0,0,0,1
17,158,noFB,7.693424,6.280868,-1.412556,20126,10579,0,0,0,0,1
19,1,noFB,2.446617,3.195823,0.7492065,26259.86,20817.81,0,0,0,0,1
19,2,noFB,3.944591,3.941529,-0.00306201,12057.5,7173.89999999999,0,0,0,0,1
19,3,noFB,2.674601,3.441698,0.7670975,8776.19999999998,5056,0,0,0,0,1
19,4,noFB,2.45286,2.804998,0.3521378,8996.10000000001,5885.70000000001,0,0,0,0,1
19,5,noFB,6.113978,5.414466,-0.699512,14360.6,7818.79999999999,0,0,0,0,1
19,6,noFB,3.94607,5.218386,1.272316,11896.2,7120.20000000001,0,0,0,0,1
19,7,noFB,5.284301,5.49194,0.2076387,12655.4,7063.29999999999,0,0,0,0,1
19,8,noFB,6.018083,4.899209,-1.118874,13223.7,6918.29999999999,0,0,0,0,1
19,9,noFB,5.887425,5.036497,-0.8509288,13031.6,6409.59999999998,0,0,0,0,1
19,10,noFB,3.481256,3.605346,0.1240895,10196.6,6006.09999999998,0,0,0,0,1
19,11,FB,6.602005,1.627647,-4.974358,67270.5,60093.8,4.1445718,3.3010025,0.8435693,,0
19,12,FB,6.006389,5.543242,-0.4631476,27056.5,20385.2,3.0031945,3.0031945,-0,,1
19,13,FB,7.519134,7.499183,-0.01995087,18497.0000000001,10563.8,4.2408196,3.759567,0.4812526,,1
19,14,FB,4.687206,4.101002,-0.5862045,12213.2,6007,2.4582351,2.343603,0.1146321,,1
19,15,FB,2.360219,1.626735,-0.7334839,7263,3647.5,-0.2944565,1.1801095,-1.474566,,1
19,16,FB,5.163471,4.956871,-0.2066002,12476.7000000001,6987.30000000005,2.5817355,2.5817355,-0,,1
19,17,FB,5.971805,6.369002,0.3971968,12896.7,6349.5,3.7052962,2.9859025,0.7193937,,1
19,18,FB,3.148522,3.832095,0.6835732,9115.90000000002,4534.40000000002,2.0204452,1.574261,0.4461842,,1
19,19,FB,2.289215,3.474534,1.185319,7418.10000000009,4123.40000000002,2.0738785,1.1446075,0.929271,,1
19,20,FB,2.252645,1.709022,-0.5436233,6109.5,2747,1.3800948,1.1263225,0.2537723,,1
19,21,FB,6.224399,5.483106,-0.741293,13864.8999999999,6444.19999999995,3.8880798,3.1121995,0.7758803,,1
19,22,FB,4.012259,3.55103,-0.4612288,8999.09999999998,4303.09999999998,1.2789627,2.0061295,-0.7271668,,1
19,23,FB,5.384296,5.301553,-0.08274269,12590.1,6313.09999999998,3.4685431,2.692148,0.7763951,,1
19,24,FB,2.808102,3.586252,0.7781503,10943.4999999999,7066.09999999998,1.7576682,1.404051,0.3536172,,1
19,25,FB,5.358142,5.775528,0.4173861,12748.7999999999,6563.29999999993,4.045183,2.679071,1.366112,,1
19,26,FB,5.664402,6.119283,0.4548807,14899.7999999999,8047.5,4.119898,2.832201,1.287697,,1
19,27,FB,4.484526,4.529987,0.04546165,12755.2000000001,7313.30000000005,2.6205677,2.242263,0.3783047,,1
19,28,FB,7.362998,7.701267,0.3382692,16711.7000000001,8646.20000000007,4.6736953,3.681499,0.9921963,,1
19,29,FB,3.368694,3.810004,0.4413106,9107.30000000005,4855.59999999998,1.684347,1.684347,0,,1
19,30,FB,7.456024,7.523763,0.06773949,16741.7999999999,8615.69999999995,2.549665,3.728012,-1.178347,,1
19,31,FB,4.017058,4.343501,0.3264432,9988,5206,2.4709561,2.008529,0.4624271,,1
19,32,FB,5.732363,5.303863,-0.4285002,13593,7454,3.3140939,2.8661815,0.4479124,,1
19,33,FB,4.718791,4.319111,-0.3996801,11785,6319,0.9558755,2.3593955,-1.40352,,1
19,34,FB,4.961388,4.841572,-0.1198163,11916,6138,2.3674986,2.480694,-0.1131954,,1
19,35,FB,4.238548,4.732287,0.4937391,11791,6710,2.5696686,2.119274,0.4503946,,1
19,36,FB,7.724867,7.58624,-0.1386266,16003,8093,3.8624335,3.8624335,-0,,1
19,37,FB,6.754237,6.470188,-0.2840486,14574,7362,4.5901235,3.3771185,1.213005,,1
19,38,FB,2.542406,2.776719,0.2343125,7354,3824,1.4025664,1.271203,0.1313634,,1
19,39,FB,3.55093,3.738151,0.1872213,8658,4558,2.2267555,1.775465,0.4512905,,1
19,40,FB,6.816639,6.413358,-0.4032817,15336,7547,2.2607725,3.4083195,-1.147547,,1
19,41,FB,3.579118,4.65988,1.080762,9989,5685,2.4922916,1.789559,0.7027326,,1
19,42,FB,4.278353,4.214844,-0.06350899,10169,5258,1.7245954,2.1391765,-0.4145811,,1
19,43,FB,5.451437,5.25489,-0.1965461,11374,5658,2.64717579,2.7257185,-0.07854271,,1
19,44,FB,5.548754,5.893274,0.3445196,12143,6105,2.774377,2.774377,-0,,1
19,45,FB,4.329111,4.425724,0.09661245,10880,5249,1.8897619,2.1645555,-0.2747936,,1
19,46,FB,2.109402,2.022372,-0.08703017,5946,3108,1.054701,1.054701,-0,,1
19,47,FB,2.3728,2.044745,-0.3280547,6064,2988,1.1864,1.1864,-0,,1
19,48,FB,5.61851,4.826859,-0.7916508,11804,5644,1.9271895,2.809255,-0.8820655,,1
19,49,FB,3.346905,3.213043,-0.1338611,8848,4493,1.9700567,1.6734525,0.2966042,,1
19,50,FB,5.937138,5.936959,-0.0001783371,13100,6525,3.8978325,2.968569,0.9292635,,1
19,51,FB,5.55838,5.251926,-0.3064537,12226,5977,2.6610832,2.77919,-0.1181068,,1
19,52,FB,7.314371,7.395451,0.08108044,15336,7816,2.8175072,3.6571855,-0.8396783,,1
19,53,FB,3.346438,2.987401,-0.3590372,7681,3523,1.3929699,1.673219,-0.2802491,,1
19,54,FB,6.098041,5.904664,-0.1933765,13430,6827,3.8250124,3.0490205,0.7759919,,1
19,55,FB,3.501281,3.583826,0.0825448,8845,4338,2.2472666,1.7506405,0.4966261,,1
19,56,FB,4.199428,3.882953,-0.3164754,10140,4830,2.099714,2.099714,0,,1
19,57,FB,7.826878,7.797615,-0.02926302,16933,8406,3.4220237,3.913439,-0.4914153,,1
19,58,FB,6.829082,7.764894,0.9358115,15702,8409,4.768288,3.414541,1.353747,,1
19,59,FB,3.856494,4.30008,0.4435859,9989,5268,2.5141735,1.928247,0.5859265,,1
19,60,FB,2.63467,2.65417,0.01950026,7925,4111,0.5692242,1.317335,-0.7481108,,1
19,61,FB,6.450125,5.809402,-0.6407232,14099,6695,2.1194485,3.2250625,-1.105614,,1
19,62,FB,5.631827,5.000665,-0.6311626,12439,6371,1.7589495,2.8159135,-1.056964,,1
19,63,FB,6.2714,5.715312,-0.5560875,13800,6659,2.6778839,3.1357,-0.4578161,,1
19,64,FB,6.789063,6.164629,-0.6244345,14018,6823,3.0320869,3.3945315,-0.3624446,,1
19,65,FB,7.717341,7.522072,-0.1952686,23206,14541,5.0011825,3.8586705,1.142512,,1
19,66,FB,5.972025,5.657599,-0.3144264,13085,6224,3.2177415,2.9860125,0.231729,,1
19,67,FB,7.177758,7.115658,-0.06209946,14551,7333,4.5707213,3.588879,0.9818423,,1
19,68,FB,6.368328,5.458136,-0.910192,11661,5665,1.874348,3.184164,-1.309816,,1
19,69,FB,7.174832,6.85149,-0.3233418,15587,7627,3.0731419,3.587416,-0.5142741,,1
19,70,FB,4.67426,4.994938,0.3206782,11921,5876,1.818732,2.33713,-0.518398,,1
19,71,FB,2.573489,3.375167,0.8016787,6475,3586,1.2867445,1.2867445,-0,,1
19,72,FB,2.490453,3.525686,1.035233,7552,5126,2.0690398,1.2452265,0.8238133,,1
19,73,FB,5.077289,4.399128,-0.6781611,12310,5849,1.3090365,2.5386445,-1.229608,,1
19,74,FB,6.809101,6.491855,-0.317246,14814,6990,3.073163,3.4045505,-0.3313875,,1
19,75,FB,2.414098,3.147855,0.733757,7622,4371,1.9519753,1.207049,0.7449263,,1
19,76,FB,4.868309,5.762391,0.8940825,13359,7241,3.321643,2.4341545,0.8874885,,1
19,77,FB,2.745818,3.033334,0.2875164,8382,4321,0.6518951,1.372909,-0.7210139,,1
19,78,FB,5.374485,5.051344,-0.3231401,12318,6260,1.7322409,2.6872425,-0.9550016,,1
19,79,FB,6.668386,7.462947,0.7945609,15430,7748,4.537289,3.334193,1.203096,,1
19,80,FB,6.713289,6.099221,-0.614068,13572,6198,2.8711615,3.3566445,-0.485483,,1
19,81,FB,6.588473,6.559362,-0.02911091,13412,6270,4.1701139,3.2942365,0.8758774,,1
19,82,FB,4.263448,4.386114,0.1226664,8824,5291,2.131724,2.131724,-0,,1
19,83,FB,5.313522,4.452804,-0.8607183,12480,6864,1.181509,2.656761,-1.475252,,1
19,84,FB,7.194122,8.326802,1.13268,19050,10218,4.0485059,3.597061,0.4514449,,1
19,85,FB,6.415146,6.376513,-0.03863287,15129,7719,2.3937866,3.207573,-0.8137864,,1
19,86,FB,2.417464,3.367123,0.9496584,7231,3827,1.6765732,1.208732,0.4678412,,1
19,87,FB,7.167123,6.904152,-0.2629714,16619,7644,2.4809315,3.5835615,-1.10263,,1
19,88,FB,4.527019,3.122152,-1.404867,8722,3532,3.2595053,2.2635095,0.9959958,,1
19,89,FB,2.054652,3.464332,1.40968,6701,4033,2.171169,1.027326,1.143843,,1
19,90,FB,6.065219,6.18697,0.1217513,13879,6946,3.0326095,3.0326095,0,,1
19,91,FB,3.51752,3.699012,0.1814923,9328,4830,1.6520863,1.75876,-0.1066737,,1
19,92,FB,4.671954,4.037505,-0.6344485,10710,5155,1.170716,2.335977,-1.165261,,1
19,93,FB,6.44292,6.130092,-0.3128281,14517,7083,3.22146,3.22146,-0,,1
19,94,FB,7.83054,8.518888,0.6883478,18633,9664,2.9938837,3.91527,-0.9213863,,1
19,95,FB,7.368647,6.815567,-0.5530796,15871,7736,2.1915215,3.6843235,-1.492802,,1
19,96,FB,5.36962,5.174434,-0.1951861,12174,5960,3.3337293,2.68481,0.6489193,,1
19,97,FB,6.777967,6.559333,-0.2186341,14748,7337,2.5533431,3.3889835,-0.8356404,,1
19,98,FB,2.116412,2.672807,0.5563941,6568,3882,0.3143093,1.058206,-0.7438967,,1
19,99,FB,4.955648,5.190118,0.2344704,12551,6574,2.477824,2.477824,-0,,1
19,100,FB,7.768357,8.123589,0.3552318,16745,8507,4.9299415,3.8841785,1.045763,,1
19,101,FB,6.402254,7.207819,0.8055649,14375,7777,4.433942,3.201127,1.232815,,1
19,102,FB,4.117647,4.761787,0.6441402,12421,7721,2.0588235,2.0588235,-0,,1
19,103,FB,4.518727,4.703977,0.1852493,10941,5555,2.2593635,2.2593635,0,,1
19,104,FB,2.260662,2.760324,0.4996617,7585,4550,1.130331,1.130331,0,,1
19,105,FB,4.080997,4.187858,0.1068616,10454,5444,2.0404985,2.0404985,0,,1
19,106,FB,3.703807,3.81693,0.1131227,9346,4688,1.77425415,1.8519035,-0.07764935,,1
19,107,FB,6.530374,6.365862,-0.1645117,14509,7137,2.237243,3.265187,-1.027944,,1
19,108,FB,7.728577,7.922067,0.1934896,17740,9040,4.0545534,3.8642885,0.1902649,,1
19,109,FB,6.646798,6.163575,-0.4832234,15600,8070,2.045947,3.323399,-1.277452,,1
19,110,FB,2.601609,2.828952,0.2273428,8553,5096,-0.0533395000000001,1.3008045,-1.354144,,1
19,111,FB,4.887721,4.871641,-0.01607943,11819,5928,2.3929474,2.4438605,-0.0509131,,1
19,112,FB,4.36234,4.466469,0.1041284,11456,6261,1.7889564,2.18117,-0.3922136,,1
19,113,FB,4.729381,4.290527,-0.4388537,11516,6239,1.3772406,2.3646905,-0.9874499,,1
19,114,FB,7.712329,7.265882,-0.4464469,18451,8877,3.6059678,3.8561645,-0.2501967,,1
19,115,FB,6.013103,5.282098,-0.7310047,13061,6242,1.8853435,3.0065515,-1.121208,,1
19,116,FB,6.743957,6.461448,-0.2825084,15586,6841,3.01772,3.3719785,-0.3542585,,1
19,117,FB,4.685471,3.251183,-1.434288,9587,4008,0.9229775,2.3427355,-1.419758,,1
19,118,FB,6.388079,5.553695,-0.834384,13477,6363,1.8318385,3.1940395,-1.362201,,1
19,119,FB,4.770442,5.08539,0.3149476,11330,6114,2.651463,2.385221,0.266242,,1
19,120,FB,4.756905,4.172707,-0.584198,10559,4782,1.4669682,2.3784525,-0.9114843,,1
19,121,FB,3.222518,3.383001,0.1604824,8239,4232,1.9888746,1.611259,0.3776156,,1
19,122,FB,2.34468,2.132392,-0.2122879,6338,3277,0.7812093,1.17234,-0.3911307,,1
19,123,FB,3.06115,3.706381,0.6452305,9813,5473,1.967359,1.530575,0.436784,,1
19,124,FB,4.148585,3.110729,-1.037856,9645,4354,0.5865905,2.0742925,-1.487702,,1
19,125,FB,6.461067,5.904178,-0.5568891,13834,6632,2.2076025,3.2305335,-1.022931,,1
19,126,FB,7.483586,8.009443,0.525857,15722,8065,4.2589203,3.741793,0.5171273,,1
19,127,FB,7.502649,6.620237,-0.8824124,16456,7502,2.6239305,3.7513245,-1.127394,,1
19,128,FB,4.632568,6.132141,1.499573,13942,8895,3.7792,2.316284,1.462916,,1
19,129,FB,3.133873,3.591689,0.4578156,8448,4312,2.7189595,1.5669365,1.152023,,1
19,130,FB,3.730693,3.94614,0.2154474,9825,5025,1.59581,1.8653465,-0.2695365,,1
19,131,FB,3.32441,3.608973,0.2845635,8510,4450,1.662205,1.662205,0,,1
19,132,FB,7.247429,6.835706,-0.4117227,15620,7610,3.1991299,3.6237145,-0.4245846,,1
19,133,FB,2.79848,3.533653,0.7351732,8430,4965,2.0508154,1.39924,0.6515754,,1
19,134,FB,7.813999,8.579676,0.7656765,19140,9972,3.7794434,3.9069995,-0.1275561,,1
19,135,FB,3.279959,2.832878,-0.4470811,7904,3798,0.4268665,1.6399795,-1.213113,,1
19,136,FB,3.691041,3.578406,-0.1126354,9246,4455,2.8717825,1.8455205,1.026262,,1
19,137,FB,6.635164,6.965458,0.3302937,15669,7785,3.317582,3.317582,-0,,1
19,138,FB,3.362534,3.280243,-0.08229113,8243,4317,0.9001649,1.681267,-0.7811021,,1
19,139,FB,4.902868,4.034483,-0.8683844,10946,5170,1.134691,2.451434,-1.316743,,1
19,140,FB,7.273444,6.642026,-0.6314178,15359,7324,3.4489378,3.636722,-0.1877842,,1
19,141,FB,4.80002,4.014086,-0.785934,10665,5129,1.262408,2.40001,-1.137602,,1
19,142,FB,5.885172,5.771591,-0.1135817,13230,6675,2.6567371,2.942586,-0.2858489,,1
19,143,FB,4.214333,4.250038,0.03570557,11714,4913,2.3661544,2.1071665,0.2589879,,1
19,144,FB,7.628963,7.344702,-0.2842603,15821,7790,3.1731715,3.8144815,-0.64131,,1
19,145,FB,6.55564,6.51805,-0.03759003,13895,7016,3.6223592,3.27782,0.3445392,,1
19,146,FB,7.03969,6.821741,-0.2179494,14654,7158,3.61654662,3.519845,0.09670162,,1
19,147,FB,4.249812,3.861665,-0.3881464,9767,4679,1.8088691,2.124906,-0.3160369,,1
19,148,FB,3.941863,4.260289,0.3184261,11468,6207,1.2229731,1.9709315,-0.7479584,,1
19,149,FB,6.969377,6.511734,-0.4576426,14965,7009,2.4277965,3.4846885,-1.056892,,1
19,150,FB,5.674173,5.716935,0.0427618,13788,6753,2.8370865,2.8370865,0,,1
19,151,noFB,4.234519,3.971621,-0.2628984,12662,7737,0,0,0,0,1
19,152,noFB,6.84859,4.769944,-2.078646,14371,6578,0,0,0,0,1
19,153,noFB,2.632123,3.233262,0.6011393,9128,5644,0,0,0,0,1
19,154,noFB,6.251518,5.547601,-0.703917,14001,6760,0,0,0,0,1
19,155,noFB,5.292357,5.431411,0.1390538,13200,7244,0,0,0,0,1
19,156,noFB,7.035388,6.712117,-0.3232713,15726,7828,0,0,0,0,1
19,157,noFB,5.059178,4.365841,-0.693337,10870,5600,0,0,0,0,1
19,158,noFB,6.039275,5.994061,-0.0452137,13336,7071,0,0,0,0,1
19,159,noFB,7.260789,6.117567,-1.143222,15437,7389,0,0,0,0,1
20,1,noFB,3.667031,3.330987,-0.3360438,21304.22,12229.92,0,0,0,0,1
20,2,noFB,7.109126,6.415053,-0.6940722,31295.1,16745.6,0,0,0,0,1
20,3,noFB,6.034366,8.2382,2.203834,37131.2,25523.7,0,0,0,0,1
20,4,noFB,4.746462,0.3328896,-4.413573,12552.3,4488.5,0,0,0,0,0
20,5,noFB,3.910936,0.003621217,-3.907315,7951,674.5,0,0,0,0,0
20,6,noFB,3.545305,3.95452,0.4092147,22722.3,15815.8,0,0,0,0,1
20,7,noFB,2.910547,3.294369,0.3838212,15997.2,10175.6,0,0,0,0,1
20,8,noFB,2.451645,3.689929,1.238284,14289.4,8954.39999999997,0,0,0,0,1
20,9,noFB,7.237276,10.33481,3.097537,38499.3,27891.1,0,0,0,0,1
20,10,noFB,2.282736,1.943444,-0.3392918,9392.90000000002,4708.40000000002,0,0,0,0,1
20,11,FB,4.778191,2.933157,-1.845034,17095.5,8764.69999999995,3.0217953,2.3890955,0.6326998,,1
20,12,FB,3.952245,3.680275,-0.2719705,13419.0000000001,6776.70000000007,1.9761225,1.9761225,0,,1
20,13,FB,6.752027,0.02816749,-6.72386,11573.6,1442,1.9265155,3.3760135,-1.449498,,0
20,14,FB,7.041667,6.300202,-0.7414646,23493.7,12050.1,2.9772793,3.5208335,-0.5435542,,1
20,15,FB,2.917995,3.17534,0.2573457,12796.7000000001,7575.5,0.2850575,1.4589975,-1.17394,,1
20,16,FB,5.563431,6.094098,0.5306673,19076.2000000001,10290.7000000001,3.3466244,2.7817155,0.5649089,,1
20,17,FB,6.626529,6.348558,-0.2779708,22292.9,12595.4,2.3103205,3.3132645,-1.002944,,1
20,18,FB,5.65881,6.76298,1.10417,19169.6,10527.9,3.6762445,2.829405,0.8468395,,1
20,19,FB,5.978427,7.199731,1.221303,20770.8,11961.5,3.1588474,2.9892135,0.1696339,,1
20,20,FB,6.461964,7.035791,0.5738273,20368.6000000001,11226.8,2.031798,3.230982,-1.199184,,1
20,21,FB,4.521407,4.220487,-0.30092,13265.4000000001,6666.70000000007,2.1282429,2.2607035,-0.1324606,,1
20,22,FB,4.067001,3.837434,-0.2295675,12726,6381,1.0974032,2.0335005,-0.9360973,,1
20,23,FB,5.136643,4.842337,-0.2943058,15475,7311,3.8745715,2.5683215,1.30625,,1
20,24,FB,4.493305,5.667464,1.174159,16428,9664,1.7936096,2.2466525,-0.4530429,,1
20,25,FB,3.386476,3.846273,0.4597967,11585,6576,0.7877307,1.693238,-0.9055073,,1
20,26,FB,2.599849,3.578074,0.978225,11060,6884,1.2999245,1.2999245,0,,1
20,27,FB,4.004427,4.613829,0.6094012,12439,6631,2.6646896,2.0022135,0.6624761,,1
20,28,FB,5.659068,7.256436,1.597368,20486,11709,3.4403858,2.829534,0.6108518,,1
20,29,FB,6.358063,7.035905,0.6778421,21313,12394,1.9121465,3.1790315,-1.266885,,1
20,30,FB,7.627345,8.713076,1.085731,26000,14634,3.1766216,3.8136725,-0.6370509,,1
20,31,FB,4.315495,4.774571,0.4590764,14735,8084,2.1577475,2.1577475,-0,,1
20,32,FB,3.642884,4.131163,0.4882789,13165,7254,1.821442,1.821442,-0,,1
20,33,FB,7.206306,8.72508,1.518775,25869,15272,4.0180771,3.603153,0.4149241,,1
20,34,FB,6.154299,5.308126,-0.8461733,17780,7862,4.2686385,3.0771495,1.191489,,1
20,35,FB,4.437343,5.606923,1.16958,16699,10303,3.6899845,2.2186715,1.471313,,1
20,36,FB,5.439311,6.318889,0.8795786,19980,11529,2.5506472,2.7196555,-0.1690083,,1
20,37,FB,3.860025,4.717299,0.8572736,14204,8240,2.7086352,1.9300125,0.7786227,,1
20,38,FB,5.953207,5.71372,-0.2394867,19236,10262,3.9879775,2.9766035,1.011374,,1
20,39,FB,2.673216,3.578518,0.9053023,11640,6984,1.1399883,1.336608,-0.1966197,,1
20,40,FB,5.530329,6.967575,1.437246,19339,11250,3.8920205,2.7651645,1.126856,,1
20,41,FB,5.578912,4.525414,-1.053498,16449,8209,2.4708286,2.789456,-0.3186274,,1
20,42,FB,4.240353,4.486963,0.2466106,13898,8275,2.28584,2.1201765,0.1656635,,1
20,43,FB,7.116808,6.021714,-1.095094,19444,9393,2.8381656,3.558404,-0.7202384,,1
20,44,FB,6.851898,7.377741,0.5258431,22671,12319,2.080322,3.425949,-1.345627,,1
20,45,FB,2.128444,3.129891,1.001447,9263,5232,1.064222,1.064222,0,,1
20,46,FB,4.684142,0.7874905,-3.896652,27986,21090,2.862878,2.342071,0.520807,,0
20,47,FB,6.563593,6.373265,-0.1903281,18319,9157,4.5403475,3.2817965,1.258551,,1
20,48,FB,7.653571,7.754597,0.1010256,23209,12412,3.8267855,3.8267855,0,,1
20,49,FB,2.407656,3.067125,0.6594689,9898,5704,1.7562191,1.203828,0.5523911,,1
20,50,FB,5.388556,6.05093,0.6623731,16812,9184,2.9246287,2.694278,0.2303507,,1
20,51,FB,6.873277,7.676454,0.8031769,21022,11805,4.4393955,3.4366385,1.002757,,1
20,52,FB,5.572649,5.295131,-0.2775178,17534,9150,1.8866258,2.7863245,-0.8996987,,1
20,53,FB,5.352309,5.385302,0.03299284,15029,7586,1.8238482,2.6761545,-0.8523063,,1
20,54,FB,7.691913,10.3495,2.65759,29943,19624,3.5863742,3.8459565,-0.2595823,,1
20,55,FB,7.487364,7.296418,-0.1909466,21967,11196,3.2622488,3.743682,-0.4814332,,1
20,56,FB,5.265911,4.63473,-0.6311808,15181,7541,1.6738595,2.6329555,-0.959096,,1
20,57,FB,5.917721,5.488832,-0.4288883,16873,8864,2.1974079,2.9588605,-0.7614526,,1
20,58,FB,4.833186,4.793675,-0.03951073,14724,7614,2.1194762,2.416593,-0.2971168,,1
20,59,FB,2.893891,3.296212,0.4023216,9939,5482,2.5408915,1.4469455,1.093946,,1
20,60,FB,6.147196,5.568526,-0.5786705,17081,8617,2.7463165,3.073598,-0.3272815,,1
20,61,FB,4.66211,5.16432,0.5022097,14312,7391,2.331055,2.331055,-0,,1
20,62,FB,5.01844,4.974169,-0.04427099,14971,7605,3.769323,2.50922,1.260103,,1
20,63,FB,4.998663,4.946165,-0.05249834,16455,8530,2.4993315,2.4993315,-0,,1
20,64,FB,6.938081,5.206242,-1.731839,17658,8063,3.2364803,3.4690405,-0.2325602,,1
20,65,FB,3.515584,3.713709,0.1981254,12838,7196,0.802514,1.757792,-0.955278,,1
20,66,FB,5.087388,4.949709,-0.1376786,14255,7094,2.7660794,2.543694,0.2223854,,1
20,67,FB,2.317229,3.581356,1.264127,11062,6739,0.6138798,1.1586145,-0.5447347,,1
20,68,FB,7.758649,6.429095,-1.329554,21108,10038,3.1601754,3.8793245,-0.7191491,,1
20,69,FB,7.097438,6.740323,-0.3571153,21943,10927,3.548719,3.548719,0,,1
20,70,FB,3.389085,4.147509,0.7584243,13175,7449,2.7278245,1.6945425,1.033282,,1
